accuracy,best_accuracy,auc,best_auc,f1_score,best_f1_score,false_negatives,best_false_negatives,false_positives,best_false_positives,fbeta_score,best_fbeta_score,loss,best_loss,precision,best_precision,precision_at_recall,best_precision_at_recall,recall,best_recall,recall_at_precision,best_recall_at_precision,sensitivity_at_specificity,best_sensitivity_at_specificity,specificity_at_sensitivity,best_specificity_at_sensitivity,true_negatives,best_true_negatives,true_positives,best_true_positives,val_accuracy,best_val_accuracy,val_auc,best_val_auc,val_f1_score,best_val_f1_score,val_false_negatives,best_val_false_negatives,val_false_positives,best_val_false_positives,val_fbeta_score,best_val_fbeta_score,val_loss,best_val_loss,val_precision,best_val_precision,val_precision_at_recall,best_val_precision_at_recall,val_recall,best_val_recall,val_recall_at_precision,best_val_recall_at_precision,val_sensitivity_at_specificity,best_val_sensitivity_at_specificity,val_specificity_at_sensitivity,best_val_specificity_at_sensitivity,val_true_negatives,best_val_true_negatives,val_true_positives,best_val_true_positives,epochs_trained,training_time,run_version
0.5998727679252625,0.5998727679252625,0.4723095893859863,0.5196300745010376,0.0,0.0830945372581482,629.0,629.0,0.0,40.0,0.0,0.0560928359627723,0.6754252314567566,0.6732226014137268,0.0,0.4202898442745209,0.4001272320747375,0.4027962684631347,0.0,0.0461049266159534,0.0,0.0031796502880752,0.1748807579278946,0.2241653352975845,0.0,0.1802757084369659,943.0,943.0,0.0,29.0,0.6030534505844116,0.6030534505844116,0.5,0.5,0.0,0.0,156.0,156.0,0.0,0.0,0.0,0.0,0.6720526218414307,0.6719822287559509,0.0,0.0,0.3969465792179107,0.3969465792179107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,237.0,0.0,0.0,10,8.452935218811035,run_version_002_1733950107
0.5998727679252625,0.6005089282989502,0.49461430311203003,0.508225679397583,0.0,0.03975534439086914,629.0,629.0,0.0,12.0,0.0,0.025580478832125664,0.6737565398216248,0.6737444400787354,0.0,0.5199999809265137,0.40012723207473755,0.40959998965263367,0.0,0.020667726173996925,0.0,0.0031796502880752087,0.157392680644989,0.20667727291584015,0.16330859065055847,0.22057263553142548,943.0,943.0,0.0,13.0,0.6030534505844116,0.6030534505844116,0.5,0.5,0.0,0.0,156.0,156.0,0.0,0.0,0.0,0.0,0.6717737913131714,0.6717737913131714,0.0,0.0,0.39694657921791077,0.39694657921791077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,237.0,0.0,0.0,10,9.132164716720581,run_version_002_1733950136
